time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-02T04:29:53.060Z,17.9516666666667,-66.8866666666667,13.32,2.42,md,13,210,0.0243,0.13,pr,pr71412023,2023-06-02T04:53:30.380Z,"Puerto Rico region",earthquake,0.54,0.28,0.0820352748314335,4,reviewed,pr,pr
2023-06-02T04:28:09.230Z,58.1858333333333,-155.325666666667,1.03,-0.34,ml,8,104,,0.06,av,av91907561,2023-06-02T23:47:27.110Z,"85 km NW of Karluk, Alaska",earthquake,0.19,0.71,0.244803186234311,8,reviewed,av,av
2023-06-02T04:22:43.700Z,47.65983333333333,-122.4965,26.68,0.85,ml,11,82,0.03162,0.22,uw,uw61929971,2023-06-02T19:00:18.220Z,"4 km NNE of Bainbridge Island, Washington",earthquake,0.81,1.72,0.18409129376888977,3,reviewed,uw,uw
2023-06-02T04:14:16.710Z,38.8263321,-122.7971649,2.77,0.78,md,12,61,0.0105,0.01,nc,nc73895241,2023-06-02T05:18:17.590Z,"6km W of Cobb, CA",earthquake,0.36,0.9,0.11,16,automatic,nc,nc
2023-06-02T04:13:39.030Z,58.1845,-155.327833333333,0.55,-0.66,ml,5,160,,0.03,av,av91907551,2023-06-02T23:49:32.970Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.88,0.140855671727326,4,reviewed,av,av
2023-06-02T04:12:06.140Z,44.7688333,-110.7816667,5.08,0.55,ml,10,115,0.05276,0.09,uu,uu60541436,2023-06-02T14:22:09.420Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.37,1.06,0.172,2,reviewed,uu,uu
2023-06-02T04:01:13.139Z,39.6156,-119.982,5.6,0.9,ml,13,113.66,0.018,0.1391,nn,nn00860666,2023-06-03T02:04:22.282Z,"7 km S of Cold Springs, Nevada",earthquake,,1.2,0.29,4,reviewed,nn,nn
2023-06-02T03:58:44.420Z,39.6133,-119.9735,6.3,1.4,ml,17,89.22,0.011,0.1473,nn,nn00860656,2023-06-03T02:04:15.364Z,"7 km S of Cold Springs, Nevada",earthquake,,1.1,0.3,5,reviewed,nn,nn
2023-06-02T03:54:07.570Z,44.4621667,-110.9941667,16.58,1.39,ml,9,189,0.1626,0.12,uu,uu60541431,2023-06-02T14:27:20.750Z,"23 km SSE of West Yellowstone, Montana",earthquake,1.02,1.93,0.276,2,reviewed,uu,uu
2023-06-02T03:52:54.470Z,44.4693333,-110.9705,7.59,1.45,ml,20,69,0.0981,0.21,uu,uu60541426,2023-06-02T14:57:07.600Z,"23 km SSE of West Yellowstone, Montana",earthquake,0.66,1.01,0.298,3,reviewed,uu,uu
2023-06-02T03:52:13.130Z,44.4721667,-110.9608333,5.44,1.47,ml,17,114,0.0919,0.21,uu,uu60541421,2023-06-02T14:59:44.130Z,"23 km SSE of West Yellowstone, Montana",earthquake,0.63,2.18,0.219,4,reviewed,uu,uu
2023-06-02T03:51:45.450Z,60.988,-152.394666666667,11.33,0.13,ml,11,158,,0.14,av,av91907536,2023-06-02T22:50:55.900Z,"Southern Alaska",earthquake,0.64,2.02,0.281559663711858,11,reviewed,av,av
2023-06-02T03:42:57.334Z,39.6072,-119.9728,5.4,1.1,ml,6,189.67,0.009,0.0992,nn,nn00860723,2023-06-03T02:05:09.245Z,"8 km S of Cold Springs, Nevada",earthquake,,1.4,0.18,3,reviewed,nn,nn
2023-06-02T03:39:22.670Z,58.1981666666667,-155.282,2.19,-0.18,ml,7,136,,0.04,av,av91907531,2023-06-02T22:53:38.780Z,"85 km NW of Karluk, Alaska",earthquake,0.26,0.46,0.302347071968826,7,reviewed,av,av
2023-06-02T03:28:31.243Z,31.67781044,-104.4226565,6.542895508,2.1,ml,19,54,0.003723325736,0.2,tx,tx2023krzj,2023-06-02T08:22:44.755Z,"55 km S of Whites City, New Mexico",earthquake,0.9842668127,0.7432764978,0.1,24,reviewed,tx,tx
2023-06-02T03:27:44.210Z,48.793,-121.79066666666667,13.25,1.51,ml,6,102,0.0961,0.32,uw,uw61929966,2023-06-02T19:49:47.310Z,"Washington",earthquake,1.08,4.38,0.12756265100972564,6,reviewed,uw,uw
2023-06-02T03:25:27.200Z,58.1851666666667,-155.304,1.98,-0.16,ml,8,99,,0.07,av,av91907521,2023-06-02T22:56:14.660Z,"85 km NW of Karluk, Alaska",earthquake,0.22,0.43,0.32142637690242,8,reviewed,av,av
2023-06-02T03:24:32.490Z,58.2651666666667,-155.098,4.4,-0.27,ml,7,110,,0.25,av,av91907526,2023-06-02T22:59:22.740Z,"Alaska Peninsula",earthquake,0.47,1.15,0.221559112755248,7,reviewed,av,av
2023-06-02T03:13:58.580Z,54.876,-163.3,13.42,1.01,ml,6,336,,0.2,av,av91106253,2023-06-02T23:05:15.540Z,"7 km ENE of False Pass, Alaska",earthquake,1.97,0.55,0.343587434414381,6,reviewed,av,av
2023-06-02T03:13:58.340Z,19.2608337402344,-155.403839111328,30.3999996185303,2.26,ml,50,124,,0.140000001,hv,hv73435272,2023-06-02T03:20:07.040Z,"10 km NE of Pāhala, Hawaii",earthquake,0.43,0.680000007,3.67,19,automatic,hv,hv
2023-06-02T03:12:12.227Z,31.72533602,-104.3196814,5.206079102000001,1.9,ml,17,72,0.05125899004,0.2,tx,tx2023kryu,2023-06-02T08:53:47.645Z,"50 km S of Whites City, New Mexico",earthquake,0.7643356321,1.155594322,0.1,21,reviewed,tx,tx
2023-06-02T02:56:56.737Z,37.2756,-117.5723,4.2,0.9,ml,8,219.43,0.073,0.2306,nn,nn00860655,2023-06-03T02:04:12.413Z,"53 km S of Silver Peak, Nevada",earthquake,,5.7,0.91,5,reviewed,nn,nn
2023-06-02T02:52:24.140Z,58.1848333333333,-155.297333333333,2.32,-0.17,ml,7,96,,0.08,av,av91907501,2023-06-02T22:16:18.780Z,"84 km NW of Karluk, Alaska",earthquake,0.22,0.65,0.247188978294657,7,reviewed,av,av
2023-06-02T02:52:01.250Z,34.2573333,-117.0121667,3.07,2.19,ml,81,20,0.07588,0.16,ci,ci40475440,2023-06-02T03:03:00.360Z,"9km W of Big Bear Lake, CA",earthquake,0.15,0.72,0.194,26,automatic,ci,ci
2023-06-02T02:51:30.450Z,44.6495,-110.9805,9.33,0.47,md,13,91,0.02213,0.15,uu,uu60541416,2023-06-02T15:44:55.010Z,"9 km E of West Yellowstone, Montana",earthquake,0.59,0.95,0.347,8,reviewed,uu,uu
2023-06-02T02:42:48.890Z,38.8286667,-122.8541641,2.02,0.32,md,11,87,0.002394,0.02,nc,nc73895226,2023-06-02T03:50:10.047Z,"10km NW of The Geysers, CA",earthquake,0.32,0.78,0.2,11,automatic,nc,nc
2023-06-02T02:42:04.530Z,58.1816666666667,-155.306333333333,0.64,-0.29,ml,5,158,,0.04,av,av91907491,2023-06-02T22:12:50.590Z,"Alaska Peninsula",earthquake,0.22,1.06,0.209729842815553,5,reviewed,av,av
2023-06-02T02:41:04.872Z,39.6108,-119.9782,0,0.5,ml,3,160.31,0.317,0.0281,nn,nn00860704,2023-06-03T02:04:59.244Z,"7 km S of Cold Springs, Nevada",earthquake,,0,0.04,2,reviewed,nn,nn
2023-06-02T02:38:12.220Z,33.4525,-116.416,7.22,0.72,ml,25,105,0.07118,0.23,ci,ci40475424,2023-06-02T02:41:47.778Z,"22km N of Borrego Springs, CA",earthquake,0.45,1.46,0.09,19,automatic,ci,ci
2023-06-02T02:15:37.100Z,36.296,-97.69466667,5,2.48,ml,86,34,0,0.25,ok,ok2023krwy,2023-06-03T11:22:53.974Z,"Oklahoma",earthquake,,0.5,0.21,41,reviewed,ok,ok
2023-06-02T02:08:49.440Z,58.1768333333333,-155.326333333333,2.15,-0.05,ml,9,110,,0.08,av,av91907456,2023-06-02T22:00:22.400Z,"Alaska Peninsula",earthquake,0.21,0.4,0.224640091644652,9,reviewed,av,av
2023-06-02T02:07:00.770Z,33.39,-116.3525,4.62,0.95,ml,26,172,0.133,0.18,ci,ci40475400,2023-06-02T02:10:37.743Z,"15km N of Borrego Springs, CA",earthquake,0.47,1.09,0.127,29,automatic,ci,ci
2023-06-02T02:04:37.480Z,48.17616666666667,-121.60166666666667,12.07,0.89,md,5,97,0.06724,0.11,uw,uw61929961,2023-06-02T22:55:50.570Z,"Washington",earthquake,0.52,0.89,0.24499925345669515,6,reviewed,uw,uw
2023-06-02T02:01:55.117Z,63.0399,-150.8108,115.7,1.5,ml,,,,0.32,ak,ak023712faqf,2023-06-02T02:03:59.523Z,"60 km N of Petersville, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-06-02T02:00:37.590Z,17.9443333333333,-66.9475,10.27,2.36,md,4,217,0.07178,0.01,pr,pr71412013,2023-06-02T03:24:42.840Z,"5 km SW of Guánica, Puerto Rico",earthquake,1.6,0.61,0.240902799770895,4,reviewed,pr,pr
2023-06-02T01:55:53.840Z,36.6511667,-121.2641667,1.13,1.36,md,21,129,0.0541,0.07,nc,nc73895216,2023-06-02T18:52:16.611Z,"16km SSE of Tres Pinos, CA",earthquake,0.3,0.81,0.308,20,reviewed,nc,nc
2023-06-02T01:50:43.980Z,58.2711666666667,-155.098166666667,5.13,-0.5,ml,8,122,,0.26,av,av91106228,2023-06-02T21:31:41.150Z,"87 km NNW of Karluk, Alaska",earthquake,0.52,1.14,0.231559670618676,8,reviewed,av,av
2023-06-02T01:50:38.950Z,58.1983333333333,-155.318833333333,1.48,-0.93,ml,4,233,,0.04,av,av91907446,2023-06-02T21:27:38.820Z,"86 km NW of Karluk, Alaska",earthquake,0.84,0.45,0.135285989831203,4,reviewed,av,av
2023-06-02T01:44:16.350Z,58.177,-155.320166666667,1.47,-0.46,ml,5,109,,0.04,av,av91907441,2023-06-02T21:49:31.140Z,"84 km NW of Karluk, Alaska",earthquake,0.26,0.97,0.261596863249883,5,reviewed,av,av
2023-06-02T01:41:34.301Z,39.6124,-119.9716,6.6,2.2,ml,29,67.6,0.01,0.1414,nn,nn00860652,2023-06-03T02:04:08.464Z,"7 km S of Cold Springs, Nevada",earthquake,,0.9,0.23,7,reviewed,nn,nn
2023-06-02T01:40:44.810Z,58.1681666666667,-155.386333333333,-0.32,-0.83,ml,6,140,,0.07,av,av91106233,2023-06-02T21:46:18.970Z,"86 km NW of Karluk, Alaska",earthquake,0.28,31.61,0.154354603111667,6,reviewed,av,av
2023-06-02T01:40:11.160Z,58.1778333333333,-155.319666666667,0.22,-0.13,ml,7,107,,0.05,av,av91907431,2023-06-02T21:43:35.520Z,"Alaska Peninsula",earthquake,0.19,1.39,0.320613115290275,8,reviewed,av,av
2023-06-02T01:37:01.165Z,39.6075,-119.987,6.1,0.7,ml,4,162.69,0.02,0.0953,nn,nn00860665,2023-06-03T02:04:21.159Z,"Nevada",earthquake,,1.5,0.35,2,reviewed,nn,nn
2023-06-02T01:25:26.240Z,60.9928333333333,-152.391833333333,10.91,0.22,ml,8,299,,0.25,av,av91106238,2023-06-02T21:53:19.380Z,"68 km W of Tyonek, Alaska",earthquake,1.66,4.84,0.205707510986941,8,reviewed,av,av
2023-06-02T01:25:15.840Z,58.1796666666667,-155.308666666667,2.03,-0.22,ml,9,104,,0.06,av,av91907416,2023-06-02T21:36:58.680Z,"84 km NW of Karluk, Alaska",earthquake,0.2,0.41,0.282027567792861,9,reviewed,av,av
2023-06-02T01:12:22.676Z,60.2296,-151.8941,70.2,1.4,ml,,,,0.65,ak,ak023711w5i3,2023-06-02T01:16:02.212Z,"23 km NNW of Ninilchik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-02T01:10:48.830Z,17.9636666666667,-66.862,12.09,2.4,md,8,200,0.01995,0.1,pr,pr71412008,2023-06-02T01:19:01.790Z,"Puerto Rico region",earthquake,0.68,0.46,0.12802089353451,4,reviewed,pr,pr
2023-06-02T01:09:09.961Z,39.6014,-119.9784,6,0.7,ml,4,162.22,0.015,0.0753,nn,nn00860703,2023-06-03T02:04:58.578Z,"8 km S of Cold Springs, Nevada",earthquake,,1.8,0.34,3,reviewed,nn,nn
2023-06-02T01:08:14.610Z,19.1938323974609,-155.388671875,29.6299991607666,1.80999994,md,34,173,,0.119999997,hv,hv73435137,2023-06-02T01:11:19.780Z,"9 km E of Pāhala, Hawaii",earthquake,0.68,0.839999974,1.36000001,6,automatic,hv,hv
2023-06-02T01:02:52.230Z,39.6107,-119.9763,6,0.9,ml,9,111.6,0.012,0.1479,nn,nn00860664,2023-06-03T02:04:20.399Z,"7 km S of Cold Springs, Nevada",earthquake,,1.3,0.26,3,reviewed,nn,nn
2023-06-02T00:56:02.160Z,39.6224,-119.9723,6.1,1,ml,7,120.9,0.017,0.095,nn,nn00860663,2023-06-03T02:04:19.509Z,"6 km S of Cold Springs, Nevada",earthquake,,1.3,0.33,4,reviewed,nn,nn
2023-06-02T00:54:19.930Z,58.2285,-155.117166666667,3.14,-0.38,ml,10,75,,0.13,av,av91907386,2023-06-02T20:22:41.750Z,"83 km NNW of Karluk, Alaska",earthquake,0.25,1.08,0.235095568571063,11,reviewed,av,av
2023-06-02T00:50:53.950Z,39.6184,-119.9771,5.5,1.2,ml,11,111.95,0.017,0.1075,nn,nn00860660,2023-06-03T02:04:17.474Z,"6 km S of Cold Springs, Nevada",earthquake,,1.2,0.29,4,reviewed,nn,nn
2023-06-02T00:49:52.655Z,39.6153,-119.9774,6.3,1.1,ml,10,122.59,0.015,0.0972,nn,nn00860659,2023-06-03T02:04:16.491Z,"7 km S of Cold Springs, Nevada",earthquake,,1,0.26,5,reviewed,nn,nn
2023-06-02T00:45:06.440Z,35.0558333,-118.896,17.22,1.2,ml,16,102,0.08916,0.2,ci,ci40475384,2023-06-02T00:48:37.788Z,"13km NNE of Grapevine, CA",earthquake,0.47,0.98,0.228,13,automatic,ci,ci
2023-06-02T00:43:02.054Z,58.1806,-155.333,1.2,0.1,ml,,,,0.2,ak,ak023711hbi5,2023-06-02T20:18:19.180Z,"Alaska Peninsula",earthquake,,1.2,,,automatic,ak,ak
2023-06-02T00:41:21.220Z,58.184,-155.309833333333,2.11,-0.23,ml,8,101,,0.07,av,av91907366,2023-06-02T20:08:39.050Z,"85 km NW of Karluk, Alaska",earthquake,0.22,0.36,0.30245387021061,10,reviewed,av,av
2023-06-02T00:41:08.670Z,58.1806666666667,-155.3075,-2.2,-0.8,ml,4,160,,0.04,av,av91106208,2023-06-02T20:15:01.920Z,"84 km NW of Karluk, Alaska",earthquake,0.31,1.48,0.269123081199875,4,reviewed,av,av
2023-06-02T00:40:26.990Z,58.1846666666667,-155.314,2.15,0.93,ml,16,55,,0.13,av,av91907356,2023-06-02T20:04:26.940Z,"85 km NW of Karluk, Alaska",earthquake,0.19,0.34,0.351755403965845,17,reviewed,av,av
2023-06-02T00:38:41.941Z,39.6126,-119.9834,6,0.9,ml,10,124.09,0.018,0.1278,nn,nn00860651,2023-06-03T02:04:06.827Z,"7 km S of Cold Springs, Nevada",earthquake,,1.3,0.17,3,reviewed,nn,nn
2023-06-02T00:34:40.260Z,19.4043333333333,-155.284,1.57,1.5,ml,19,34,,0.1,hv,hv73435082,2023-06-02T01:13:24.660Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.21,0.0846523333247842,8,reviewed,hv,hv
2023-06-02T00:31:55.325Z,39.6148,-119.9773,6.3,1,ml,8,122.62,0.015,0.1286,nn,nn00860650,2023-06-03T02:04:05.799Z,"7 km S of Cold Springs, Nevada",earthquake,,1.3,0.44,3,reviewed,nn,nn
2023-06-02T00:28:28.920Z,58.1765,-155.302166666667,0.72,-0.27,ml,5,179,,0.04,av,av91907346,2023-06-02T19:56:38.670Z,"84 km NW of Karluk, Alaska",earthquake,0.25,1.28,0.188249292701621,5,reviewed,av,av
2023-06-02T00:28:07.553Z,39.6214,-119.9712,6.4,3.1,ml,28,68.9,0.016,0.1455,nn,nn00860645,2023-06-03T02:04:04.860Z,"6 km S of Cold Springs, Nevada",earthquake,,0.9,0.22,6,reviewed,nn,nn
2023-06-02T00:23:05.353Z,39.6139,-119.9797,7.1,3.7,mw,40,65.29,0.016,0.1781,nn,nn00860639,2023-06-03T04:12:52.396Z,"7 km S of Cold Springs, Nevada",earthquake,,0.8,,,reviewed,nn,nn
2023-06-02T00:20:45.910Z,19.7448333333333,-155.713,12.49,1.97,md,39,119,,0.14,hv,hv73435057,2023-06-02T01:06:07.430Z,"Island of Hawaii, Hawaii",earthquake,0.45,0.42,0.139067513484544,14,reviewed,hv,hv
2023-06-02T00:18:55.700Z,58.1935,-155.2885,2.77,-0.07,ml,12,61,,0.06,av,av91907341,2023-06-02T19:53:48.800Z,"Alaska Peninsula",earthquake,0.19,0.3,0.3589390144251,12,reviewed,av,av
2023-06-02T00:14:50.640Z,47.7445,-120.189,1.96,0.41000000000000003,ml,5,134,0.1155,0.07,uw,uw61929931,2023-06-02T00:56:24.610Z,"Washington",earthquake,0.36,2.62,0.0369367533632568,4,reviewed,uw,uw
2023-06-02T00:10:36.140Z,58.1726666666667,-155.323166666667,0.96,-0.56,ml,6,112,,0.05,av,av91907336,2023-06-02T19:50:20.850Z,"84 km NW of Karluk, Alaska",earthquake,0.21,1.13,0.371616875445021,6,reviewed,av,av
2023-06-02T00:07:28.286Z,61.4857,-150.6295,65.8,1.4,ml,,,,0.7,ak,ak0237119nr0,2023-06-02T00:09:22.335Z,"8 km SW of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-02T00:06:00.700Z,19.3993333333333,-67.089,25.88,3.39,md,10,307,0.9271,0.19,pr,pr71411998,2023-06-02T00:47:55.720Z,"Puerto Rico region",earthquake,1.04,14.05,0.0250456248696935,4,reviewed,pr,pr
2023-06-02T00:05:48.860Z,33.1826667,-116.0995,10.17,0.86,ml,14,110,0.06336,0.2,ci,ci40475336,2023-06-02T00:09:19.323Z,"5km NE of Ocotillo Wells, CA",earthquake,0.59,0.92,0.169,13,automatic,ci,ci
2023-06-02T00:04:47.996Z,61.1529,-151.8888,93.7,2.3,ml,,,,0.55,ak,ak023711925x,2023-06-02T05:38:58.259Z,"41 km WNW of Tyonek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-01T23:50:40.006Z,63.1691,-150.5486,120.8,1.9,ml,,,,0.33,ak,ak0236zroiv4,2023-06-01T23:53:04.365Z,"71 km SE of Denali National Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-01T23:48:03.900Z,38.8056679,-122.7791672,2.2,1.03,md,13,92,0.007672,0.02,nc,nc73895191,2023-06-02T00:16:14.626Z,"4km NNW of The Geysers, CA",earthquake,0.32,0.57,0.08,13,automatic,nc,nc
2023-06-01T23:47:58.206Z,-3.8324,101.4065,52.692,4.3,mb,26,183,1.632,0.57,us,us7000k5n4,2023-06-02T00:56:53.040Z,"95 km W of Bengkulu, Indonesia",earthquake,9.36,9.34,0.137,15,reviewed,us,us
2023-06-01T23:40:48.440Z,48.468333333333334,-123.33533333333334,16.24,1.3,ml,9,142,0.0557,0.16,uw,uw61929926,2023-06-02T01:06:23.300Z,"3 km NW of Oak Bay, Canada",earthquake,0.47,0.84,0.04804609392361259,6,reviewed,uw,uw
2023-06-01T23:33:42.345Z,-7.0894,129.2543,188.01,4.4,mb,16,108,2.631,0.75,us,us7000k5mt,2023-06-02T00:04:39.040Z,"Kepulauan Babar, Indonesia",earthquake,10.53,9.775,0.179,9,reviewed,us,us
2023-06-01T23:18:02.849Z,39.6181,-119.9685,6.4,1,ml,9,126.72,0.012,0.1205,nn,nn00860638,2023-06-02T00:14:42.014Z,"6 km S of Cold Springs, Nevada",earthquake,,1.2,0.27,4,reviewed,nn,nn
2023-06-01T23:03:47.955Z,38.5527,-119.5291,6,1.1,ml,6,164.41,0.034,0.1076,nn,nn00860637,2023-06-02T00:11:31.980Z,"2 km SW of Coleville, California",earthquake,,1.6,0,1,reviewed,nn,nn
2023-06-01T23:00:49.060Z,19.404333114624,-155.286331176758,0.959999978542328,1.73,ml,19,45,,0.129999995,hv,hv73434967,2023-06-01T23:06:21.360Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.219999999,0.25,8,automatic,hv,hv
2023-06-01T22:59:35.470Z,44.7386667,-110.3998333,1.32,1.55,md,6,160,0.03983,0.09,uu,uu60541396,2023-06-02T16:56:52.100Z,"35 km SE of Mammoth, Wyoming",earthquake,2.51,0.52,0.484,4,reviewed,uu,uu
2023-06-01T22:56:41.240Z,38.8344994,-122.8181686,1.63,0.77,md,14,61,0.01276,0.02,nc,nc73895176,2023-06-01T23:13:15.261Z,"8km NW of The Geysers, CA",earthquake,0.28,0.79,0.15,13,automatic,nc,nc
2023-06-01T22:52:45.179Z,-11.6272,166.3684,76.516,5.4,mww,48,60,6.678,0.7,us,us7000k5md,2023-06-02T17:18:00.040Z,"117 km SSE of Lata, Solomon Islands",earthquake,5.45,7.781,0.083,14,reviewed,us,us
2023-06-01T22:51:26.400Z,18.1932,146.6667,62.017,4.6,mb,50,85,3.054,0.59,us,us7000k5mc,2023-06-01T23:59:39.040Z,"Pagan region, Northern Mariana Islands",earthquake,12.49,7.979,0.056,95,reviewed,us,us
2023-06-01T22:46:48.644Z,57.4859,-155.905,98.3,1.4,ml,,,,0.33,ak,ak0236zr2928,2023-06-01T22:49:00.351Z,"87 km W of Karluk, Alaska",earthquake,,3.1,,,automatic,ak,ak
2023-06-01T22:46:14.297Z,61.1171,-145.7387,19.9,1.4,ml,,,,0.47,ak,ak0236zr26et,2023-06-01T22:54:21.701Z,"32 km E of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-01T22:41:24.990Z,18.0133333333333,-66.965,12.65,2.19,md,4,154,0.09005,0.08,pr,pr71411993,2023-06-01T22:55:09.100Z,"4 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.55,0.45,0.0552891340133068,3,reviewed,pr,pr
2023-06-01T22:31:23.150Z,19.4063339233398,-155.299835205078,1.87999999523163,1.79,ml,23,59,,0.119999997,hv,hv73434887,2023-06-01T22:36:54.220Z,"8 km WSW of Volcano, Hawaii",earthquake,0.24,0.209999993,1.03,8,automatic,hv,hv
2023-06-01T22:27:36.220Z,47.738,-120.65633333333334,5.67,0.65,ml,6,187,0.08855,0.14,uw,uw61929861,2023-06-02T00:50:17.960Z,"15 km N of Leavenworth, Washington",earthquake,0.73,1.01,0.21911036772771428,3,reviewed,uw,uw
2023-06-01T22:26:43.360Z,34.2298333,-117.4925,8.45,1.17,ml,21,59,0.02284,0.18,ci,ci40475296,2023-06-01T22:30:20.511Z,"3km S of Lytle Creek, CA",earthquake,0.34,0.51,0.162,30,automatic,ci,ci
2023-06-01T22:26:26.174Z,58.1901,-155.289,0.8,1.8,ml,,,,0.57,ak,ak0236zqxx09,2023-06-01T22:28:24.891Z,"85 km NW of Karluk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-01T21:58:21.801Z,60.1964,-140.5039,15.2,1.4,ml,,,,0.65,ak,ak0236zqjbz8,2023-06-01T22:00:37.134Z,"84 km NNW of Yakutat, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-01T21:44:19.670Z,17.9713333333333,-66.8305,10.53,2.93,md,13,200,0.04656,0.12,pr,pr71411988,2023-06-01T22:13:54.510Z,"2 km SSW of Indios, Puerto Rico",earthquake,0.44,0.32,0.108181959389652,4,reviewed,pr,pr
2023-06-01T21:38:56.254Z,5.2833,126.0021,135.994,4.5,mb,36,107,1.824,0.8,us,us7000k5ly,2023-06-01T21:50:34.040Z,"61 km ESE of Sarangani, Philippines",earthquake,9.24,9.274,0.093,34,reviewed,us,us
2023-06-01T21:37:55.120Z,38.8056679,-122.8134995,2.93,1.08,md,19,61,0.01266,0.03,nc,nc73895171,2023-06-01T21:54:13.760Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.55,0.14,23,automatic,nc,nc
2023-06-01T21:37:00.466Z,58.1981,-155.2653,1.2,0.8,ml,,,,0.22,ak,ak0236zqesam,2023-06-01T21:38:11.826Z,"84 km NW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-01T21:36:21.266Z,62.5881,-149.5527,53.5,2.2,ml,,,,0.55,ak,ak0236zqem5y,2023-06-01T21:38:00.979Z,"32 km ENE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-06-01T21:21:48.800Z,33.0773333,-115.5983333,8.96,1.72,ml,28,41,0.04134,0.24,ci,ci40475200,2023-06-01T21:25:25.200Z,"5km NNE of Westmorland, CA",earthquake,0.41,0.92,0.202,29,automatic,ci,ci
2023-06-01T21:20:16.140Z,47.4675,-115.9875,6.94,1.38,ml,13,80,0.4958,0.13,mb,mb90016668,2023-06-02T22:50:20.990Z,"Idaho-Montana border region",earthquake,0.33,4.08,0.160325305083876,7,reviewed,mb,mb
2023-06-01T21:19:48.310Z,19.3373333333333,-155.297333333333,2.27,2.88,ml,52,87,,0.12,hv,hv73434747,2023-06-01T21:48:37.574Z,"13 km SSW of Volcano, Hawaii",earthquake,0.2,0.35,0.217723660249818,35,reviewed,hv,hv
2023-06-01T21:09:58.840Z,33.3946667,-116.3851667,2.31,1.01,ml,39,61,0.07096,0.27,ci,ci40475184,2023-06-01T21:13:29.134Z,"16km N of Borrego Springs, CA",earthquake,0.34,0.75,0.144,26,automatic,ci,ci
2023-06-01T20:55:25.896Z,-5.7139,151.8977,10,4.6,mb,27,89,1.536,0.75,us,us7000k5ld,2023-06-02T20:29:14.040Z,"157 km SSW of Kokopo, Papua New Guinea",earthquake,7.7,1.909,0.075,53,reviewed,us,us
2023-06-01T20:51:39.050Z,38.8306656,-122.8146667,1.94,0.69,md,13,55,0.008098,0.01,nc,nc73895166,2023-06-01T21:26:14.591Z,"8km NW of The Geysers, CA",earthquake,0.32,0.9,0.17,13,automatic,nc,nc
2023-06-01T20:40:01.450Z,33.1571667,-116.5511667,10.99,0.78,ml,15,114,0.09082,0.2,ci,ci40475168,2023-06-01T20:43:41.789Z,"10km NNE of Julian, CA",earthquake,0.51,0.74,0.119,9,automatic,ci,ci
2023-06-01T20:32:52.830Z,38.7910004,-122.7360001,1.7,1.05,md,15,91,0.007773,0.02,nc,nc73895156,2023-06-01T21:16:15.534Z,"2km NE of The Geysers, CA",earthquake,0.27,0.63,0.08,16,automatic,nc,nc
2023-06-01T20:32:23.490Z,19.3888339996338,-155.277160644531,1.33000004291534,1.78,ml,19,70,,0.119999997,hv,hv73434672,2023-06-01T20:37:54.790Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.180000007,0.17,8,automatic,hv,hv
2023-06-01T20:31:45.610Z,19.219165802002,-155.376495361328,28.1000003814697,2.44,ml,15,188,,0.129999995,hv,hv73434667,2023-06-01T20:37:20.320Z,"10 km E of Pāhala, Hawaii",earthquake,1.02,1.23000002,2.59,8,automatic,hv,hv
2023-06-01T20:30:31.540Z,38.7883339,-122.7366638,1.38,1.09,md,15,87,0.00509,0.08,nc,nc73895151,2023-06-01T21:05:18.440Z,"2km NE of The Geysers, CA",earthquake,0.4,0.91,0.18,17,automatic,nc,nc
2023-06-01T20:28:08.190Z,19.1276664733887,-155.392501831055,30,1.80999994,md,37,190,,0.129999995,hv,hv73434662,2023-06-01T20:31:26.370Z,"12 km SE of Pāhala, Hawaii",earthquake,0.74,0.99000001,1.35000002,6,automatic,hv,hv
2023-06-01T20:11:12.410Z,38.803833,-122.809166,1.67,0.77,md,17,58,0.01159,0.02,nc,nc73895146,2023-06-01T20:42:17.460Z,"5km WNW of The Geysers, CA",earthquake,0.25,0.6,0.16,18,automatic,nc,nc
2023-06-01T20:07:16.880Z,44.2863333333333,-115.081166666667,7.39,1.05,ml,9,120,0.7544,0.07,mb,mb90016603,2023-06-02T15:52:30.240Z,"13 km NW of Stanley, Idaho",earthquake,0.49,0.91,0.118788360677544,8,reviewed,mb,mb
